X,Y,shapeName,shapeISO,shapeID,shapeGroup,shapeType
29.16394806443,-2.53606026943715,Butare,,72400831B35298549286952,RWA,ADM3
29.2778048021988,-2.584573465996,Bweyeye,,72400831B37124323264523,RWA,ADM3
28.9334234639896,-2.59486396344257,Gashonga,,72400831B69845958505931,RWA,ADM3
28.9550191278178,-2.4588776404213,Giheke,,72400831B17526244862614,RWA,ADM3
28.9192490950706,-2.45791636328303,Gihundwe,,72400831B94202476609277,RWA,ADM3
29.0442309289552,-2.63085738984899,Gikundamvura,,72400831B50149166441690,RWA,ADM3
28.990391864119,-2.59645244749294,Gitambi,,72400831B68141440393158,RWA,ADM3
28.9144111502906,-2.49228326010743,Kamembe,,72400831B60278448378133,RWA,ADM3
29.0197388843421,-2.64359430147336,Muganza,,72400831B58099684578024,RWA,ADM3
28.9041842219805,-2.52201256352572,Mururu,,72400831B41425387968908,RWA,ADM3
28.9367665234508,-2.41176684675173,Nkanka,,72400831B18974661558563,RWA,ADM3
28.9107185056619,-2.39607787721113,Nkombo,,72400831B57085705336254,RWA,ADM3
28.9800243026382,-2.52935238585081,Nkungu,,72400831B12287546827516,RWA,ADM3
29.0305428897227,-2.56315254503089,Nyakabuye,,72400831B59041884529416,RWA,ADM3
28.9257965655653,-2.54759657214681,Nyakarenzo,,72400831B78804749737530,RWA,ADM3
28.9506682030049,-2.66409161641926,Nzahaha,,72400831B70078084944310,RWA,ADM3
28.9756843272534,-2.6357269265767,Rwimbogo,,72400831B37781987272141,RWA,ADM3
29.1014937420463,-2.43963776168654,Bushekeri,,72400831B19829719407731,RWA,ADM3
28.9887908125922,-2.42577488119335,Bushenge,,72400831B75438918478377,RWA,ADM3
29.2593800314552,-2.40336980034157,Cyato,,72400831B76960699671464,RWA,ADM3
29.2356225148352,-2.19950492361762,Gihombo,,72400831B33639043407607,RWA,ADM3
29.1122037315116,-2.35583969530456,Kagano,,72400831B35851840211921,RWA,ADM3
29.1667717970111,-2.3421005204052,Kanjongo,,72400831B99656568767427,RWA,ADM3
29.2725634197461,-2.3237267399001,Karambi,,72400831B83416303395855,RWA,ADM3
29.0566304220336,-2.51309701049072,Karengera,,72400831B26723597924640,RWA,ADM3
29.2274657353629,-2.26056800491787,Kirimbi,,72400831B82314551180568,RWA,ADM3
29.1941014661999,-2.30389419471666,Macuba,,72400831B22247619808775,RWA,ADM3
29.2851443525408,-2.24047486795405,Mahembe,,72400831B14498856233295,RWA,ADM3
29.0269618571107,-2.33814380371202,Nyabitekeri,,72400831B91652020781114,RWA,ADM3
29.1770457156561,-2.43419243352044,Rangiro,,72400831B86918273669831,RWA,ADM3
29.0288822734645,-2.46838997489041,Ruharambuga,,72400831B3997937117506,RWA,ADM3
29.0265751070043,-2.39368177045618,Shangi,,72400831B61296896950404,RWA,ADM3
29.8975147416594,-1.6409536475734,Base,,72400831B95211261583392,RWA,ADM3
30.0367861579162,-1.73120081194296,Burega,,72400831B63319035446628,RWA,ADM3
29.9078761710931,-1.7018157195249,Bushoki,,72400831B94558609564761,RWA,ADM3
30.0243232052473,-1.69719582792163,Buyoga,,72400831B54247123260328,RWA,ADM3
30.0106101833422,-1.75955986025677,Cyinzuzi,,72400831B71770237842219,RWA,ADM3
29.9190108029153,-1.61237870270803,Cyungo,,72400831B7361240786347,RWA,ADM3
29.9651160044932,-1.662593014732,Kinihira,,72400831B23519496347610,RWA,ADM3
30.0357384120213,-1.64327294639993,Kisaro,,72400831B61611012028137,RWA,ADM3
30.0640972601999,-1.80407540163096,Masoro,,72400831B86680524113532,RWA,ADM3
29.9565078290443,-1.76712117838836,Mbogo,,72400831B68314823510742,RWA,ADM3
30.0308043309582,-1.81756999672349,Murambi,,72400831B33243428759004,RWA,ADM3
29.9892748164714,-1.81503226295419,Ngoma,,72400831B42326128554202,RWA,ADM3
30.0968122650343,-1.78323085170123,Ntarabana,,72400831B82070657660742,RWA,ADM3
29.9511870449336,-1.63491386297798,Rukozo,,72400831B90722000041504,RWA,ADM3
29.9367846322947,-1.81056624203623,Rusiga,,72400831B40515933214207,RWA,ADM3
29.9532067740656,-1.86538373502769,Shyorongi,,72400831B86458120224441,RWA,ADM3
29.9510545171207,-1.70781585599358,Tumba,,72400831B28699289902501,RWA,ADM3
29.7161792416523,-1.63317941242094,Busengo,,72400831B29534978431393,RWA,ADM3
29.8104093815484,-1.78174364001403,Coko,,72400831B49782559247671,RWA,ADM3
29.6945330938683,-1.5855346208499,Cyabingo,,72400831B25580348614675,RWA,ADM3
29.7851725803969,-1.67034909974887,Gakenke,,72400831B72516669720815,RWA,ADM3
29.8498880715431,-1.64589800740427,Gashenyi,,72400831B65437608693851,RWA,ADM3
29.7023199381662,-1.66897516822656,Janja,,72400831B5631421534208,RWA,ADM3
29.8019315836823,-1.58047435063612,Kamubuga,,72400831B16250680484163,RWA,ADM3
29.8245997438589,-1.62732499832135,Karambo,,72400831B68749223387566,RWA,ADM3
29.7464157695462,-1.60432708114671,Kivuruga,,72400831B42026833473954,RWA,ADM3
